chr1 36117740 1
chr1 36119278 1
chr1 36120416 1
chr1 36122695 1
chr1 36125611 1
chr1 36126746 1
chr1 36127876 1
chr1 36130544 1
chr1 36135040 1
chr1 36140730 1
chr1 36156798 1
chr1 36162662 1
chr1 36198765 1
chr1 36200732 1
chr1 36300928 1
chr1 36364798 1
chr1 36425759 1
chr1 36501920 1
chr1 36528348 1
chr1 36569118 1
chr1 36577294 1
chr1 36582293 1
chr1 36588828 1
chr1 36603940 1
chr1 36613640 1
chr1 36614954 1
chr1 36657558 1
chr1 36748608 1
chr1 36751358 1
chr1 36753923 1
chr1 36755231 1
chr1 36755788 1
chr1 36766596 1
chr1 36846750 1
chr1 36855633 1
chr1 36864899 1
chr1 36996405 1
chr1 37014120 1
chr1 37041442 1
chr1 37042425 1
chr1 37043596 1
chr1 37356930 1
chr1 37487152 1
chr1 37597752 1
chr1 37776829 1
chr1 37921513 1
chr1 38052026 1
chr1 38053904 1
chr1 38055082 1
chr1 38104244 1
chr1 38149597 1
chr1 38186438 1
chr1 38684028 1
chr1 38893033 1
chr1 38954870 1
chr1 39044725 1
chr1 39250930 1
chr1 39424998 1
chr1 39426207 1
chr1 39427682 1
chr1 39430450 1
chr1 39433475 1
chr1 39535321 1
chr1 39592856 1
chr1 39634068 1
chr1 39957796 1
chr1 39959083 1
chr1 40043230 1
chr1 40252266 1
chr1 42391700 1
chr1 42908242 1
chr1 43149333 1
chr1 43155566 1
chr1 43502777 1
chr1 43834887 1
chr1 43884306 1
chr1 43991096 1
chr1 44154998 1
chr1 44158986 1
chr1 44204759 1
chr1 44537998 1
chr1 44882816 1
chr1 45016833 1
chr1 45852541 1
chr1 45982341 1
chr1 46506360 1
chr1 46909886 1
chr1 47054499 1
chr1 47162926 1
chr1 47686514 1
chr1 48288378 1
chr1 48481007 1
chr1 48603261 1
chr1 50984470 1
chr1 51490632 1
chr1 51534696 1
chr1 51972680 1
chr1 52289734 1
chr1 52457242 1
chr1 52557014 1
chr1 52557564 1
chr1 52687726 1
chr1 52783839 1
chr1 52874386 1
chr1 52902070 1
chr1 52996838 1
chr1 53009591 1
chr1 53353930 1
chr1 53409391 1
chr1 53808303 1
chr1 53841750 1
chr1 54251701 1
chr1 54444328 1
chr1 54495716 1
chr1 54540573 1
chr1 54983042 1
chr1 55038646 1
chr1 55056099 1
chr1 55084220 1
chr1 55109962 1
chr1 55142368 1
chr1 55144590 1
chr1 55160407 1
chr1 55188536 1
chr1 55294188 1
chr1 55420132 1
chr1 55462858 1
chr1 55539321 1
chr1 56155714 1
chr1 56437380 1
chr1 56521558 1
chr1 56771616 1
chr1 57029714 1
chr1 57434588 1
chr1 57463468 1
chr1 57831908 1
chr1 58026784 1
chr1 58053088 1
chr1 58450082 1
chr1 58452324 1
chr1 58452836 1
chr1 58455850 1
chr1 58463473 1
chr1 58465054 1
chr1 58466470 1
chr1 58471753 1
chr1 58478684 1
chr1 58479383 1
chr1 58480510 1
chr1 58481289 1
chr1 58502173 1
chr1 58561606 1
chr1 58642960 1
chr1 58768527 1
chr1 59030428 1
chr1 59177038 1
chr1 59293874 1
chr1 59539668 1
chr1 59727413 1
chr1 59742812 1
chr1 59752482 1
chr1 59753847 1
chr1 59755024 1
chr1 59756776 1
chr1 59757465 1
chr1 59758274 1
chr1 59772582 1
chr1 59773910 1
chr1 59774920 1
chr1 59776173 1
chr1 59777334 1
chr1 59778930 1
chr1 59780534 1
chr1 59782614 1
chr1 59820313 1
chr1 59969458 1
chr1 59970332 1
chr1 60099964 1
chr1 60155402 1
chr1 60237700 1
chr1 60400354 1
chr1 60466623 1
chr1 60546530 1
chr1 60623609 1
chr1 60910110 1
chr1 61555144 1
chr1 61633484 1
chr1 61685636 1
chr1 61717541 1
chr1 62342490 1
chr1 62749883 1
chr1 62783900 1
chr1 62830748 1
chr1 63160520 1
chr1 63184311 1
chr1 63186280 1
chr1 63223602 1
chr1 63224632 1
chr1 63226811 1
chr1 63227321 1
chr1 63229103 1
chr1 63246716 1
chr1 63295073 1
chr1 63319979 1
chr1 63324873 1
chr1 63356260 1
chr1 63492732 1
chr1 63850671 1
chr1 63933249 1
chr1 64167334 1
chr1 64167944 1
chr1 64168844 1
chr1 64579333 1
chr1 64663936 1
chr1 64737066 1
chr1 64737824 1
chr1 64781410 1
chr1 64782750 1
chr1 64783926 1
chr1 65003199 1
chr1 65156632 1
chr1 65233508 1
chr1 66221974 1
chr1 66323998 1
chr1 66746258 1
chr1 66747680 1
chr1 66755391 1
chr1 66863318 1
chr1 66864112 1
chr1 66909770 1
chr1 67085306 1
chr1 68671846 1
chr1 69278589 1
chr1 69734178 1
chr1 69873650 1
chr1 70015446 1
chr1 70255522 1
chr1 71033038 1
chr1 71149182 1
chr1 71603770 1
chr1 71625444 1
chr1 71630957 1
chr1 71645926 1
chr1 71650342 1
chr1 71655986 1
chr1 71674386 1
chr1 71690076 1
chr1 71699525 1
chr1 71700578 1
chr1 72203630 1
chr1 72205074 1
chr1 72223412 1
chr1 72231791 1
chr1 72258597 1
chr1 72261190 1
chr1 72263304 1
chr1 72271959 1
chr1 72272580 1
chr1 72274590 1
chr1 72283313 1
chr1 72284826 1
chr1 72290522 1
chr1 72291502 1
chr1 72292876 1
chr1 72300982 1
chr1 72301475 1
chr1 72302300 1
chr1 72303220 1
chr1 72330680 1
chr1 72757855 1
chr1 72758926 1
chr1 72761438 1
chr1 72762425 1
chr1 72763042 1
chr1 72852310 1
chr1 72871283 1
chr1 72872079 1
chr1 72873274 1
chr1 72874070 1
chr1 72876427 1
chr1 72881135 1
chr1 72887040 1
chr1 72895626 1
chr1 72900843 1
chr1 73370832 1
chr1 73932146 1
chr1 74171092 1
chr1 74283281 1
chr1 74325723 1
chr1 74331082 1
chr1 74350566 1
chr1 74436920 1
chr1 74438564 1
chr1 74444358 1
chr1 74474721 1
chr1 74482354 1
chr1 74552250 1
chr1 74553185 1
chr1 74578961 1
chr1 74634414 1
chr1 74643322 1
chr1 74708470 1
chr1 74760263 1
chr1 74818598 1
chr1 74830957 1
chr1 74901896 1
chr1 74947450 1
chr1 74997958 1
chr1 75121686 1
chr1 75139446 1
chr1 75165397 1
chr1 75188267 1
chr1 75189083 1
chr1 75205770 1
chr1 75207640 1
chr1 75212572 1
chr1 75215639 1
chr1 75233062 1
chr1 75244508 1
chr1 75378910 1
chr1 75385215 1
chr1 75419838 1
chr1 75469834 1
chr1 75475608 1
chr1 75479424 1
chr1 75480842 1
chr1 75484120 1
chr1 75502344 1
chr1 75542874 1
chr1 75711220 1
chr1 76456840 1
chr1 77511426 1
chr1 78243631 1
chr1 78485298 1
chr1 78654619 1
chr1 79377684 1
chr1 79758118 1
chr1 79855102 1
chr1 80336893 1
chr1 80980649 1
chr1 81416744 1
chr1 81495395 1
chr1 82313372 1
chr1 82721616 1
chr1 82836526 1
chr1 82903696 1
chr1 82910148 1
chr1 82912732 1
chr1 82921743 1
chr1 83459696 1
chr1 84260560 1
chr1 84281188 1
chr1 84448554 1
chr1 84834352 1
chr1 84835535 1
chr1 84836749 1
chr1 84865978 1
chr1 85054294 1
chr1 87690358 1
chr1 87791381 1
chr1 87942743 1
chr1 87961446 1
chr1 88040161 1
chr1 88199670 1
chr1 88200256 1
chr1 88203290 1
chr1 88204147 1
chr1 88204775 1
chr1 88205547 1
chr1 88206423 1
chr1 88207333 1
chr1 88209317 1
chr1 88239659 1
chr1 88242277 1
chr1 88243655 1
chr1 88244326 1
chr1 88245122 1
chr1 88246947 1
chr1 88248357 1
chr1 88249983 1
chr1 88251424 1
chr1 88253034 1
chr1 88253880 1
chr1 88255275 1
chr1 88256863 1
chr1 88330827 1
chr1 88331413 1
chr1 88336558 1
chr1 88339162 1
chr1 88357586 1
chr1 88383856 1
chr1 88384847 1
chr1 88399140 1
chr1 88400512 1
chr1 88421640 1
chr1 88424384 1
chr1 88428178 1
chr1 88429412 1
chr1 88483824 1
chr1 88567117 1
chr1 88600518 1
chr1 89110846 1
chr1 89223906 1
chr1 89652821 1
chr1 89667734 1
chr1 89750153 1
chr1 89904971 1
chr1 90102170 1
chr1 90154874 1
chr1 90173934 1
chr1 90598434 1
chr1 90966354 1
chr1 90967362 1
chr1 90991318 1
chr1 90992316 1
chr1 90992824 1
chr1 90998400 1
chr1 91113368 1
chr1 91351809 1
chr1 91477166 1
chr1 91478182 1
chr1 91827236 1
chr1 91865165 1
chr1 92100688 1
chr1 92500005 1
chr1 92524414 1
chr1 92895413 1
chr1 93147150 1
chr1 93195057 1
chr1 93241765 1
chr1 93263142 1
chr1 93265630 1
chr1 93266910 1
chr1 93269103 1
chr1 93295331 1
chr1 93302642 1
chr1 93309424 1
chr1 93391374 1
chr1 93433152 1
chr1 94076478 1
chr1 94077476 1
chr1 94370226 1
chr1 94728338 1
chr1 94803790 1
chr1 94807636 1
chr1 94815445 1
chr1 94816296 1
chr1 94831117 1
chr1 94998286 1
chr1 95132719 1
chr1 95194728 1
chr1 95202258 1
chr1 95240413 1
chr1 95341979 1
chr1 95375404 1
chr1 95408575 1
chr1 95532034 1
chr1 95582428 1
chr1 95651220 1
chr1 95681046 1
chr1 95698278 1
chr1 95698824 1
chr1 95700644 1
chr1 95712404 1
chr1 95721960 1
chr1 95741942 1
chr1 96047734 1
chr1 96378410 1
chr1 96625873 1
chr1 97135378 1
chr1 97210532 1
chr1 97414418 1
chr1 99319852 1
chr1 99476208 1
chr1 99558164 1
chr1 99666480 1
chr1 99873614 1
chr1 99992108 1
chr1 100263420 1
chr1 100282220 1
chr1 103661142 1
chr1 103989038 1
chr1 105014104 1
chr1 105050677 1
chr1 106114452 1
chr1 106176536 1
chr1 106865858 1
chr1 106916958 1
chr1 106923685 1
chr1 107560046 1
chr1 107560786 1
chr1 107887225 1
chr1 107887900 1
chr1 107890432 1
chr1 108068480 1
chr1 108069324 1
chr1 108196629 1
chr1 108610910 1
chr1 108655934 1
chr1 108692968 1
chr1 108751756 1
chr1 109105682 1
chr1 109719967 1
chr1 110224772 1
chr1 110313360 1
chr1 110630040 1
chr1 110931685 1
chr1 111768436 1
chr1 113761324 1
chr1 114116992 1
chr1 114735204 1
chr1 116079843 1
chr1 116454483 1
chr1 116667390 1
chr1 116705458 1
chr1 117344290 1
chr1 117696276 1
chr1 118259700 1
chr1 118758547 1
chr1 119064157 1
chr1 119150764 1
chr1 119272752 1
chr1 119382619 1
chr1 119993738 1
chr1 120024913 1
chr1 120207768 1
chr1 120218616 1
chr1 120285341 1
chr1 120286402 1
chr1 120356014 1
chr1 120524716 1
chr1 120540334 1
chr1 120944642 1
chr1 120950048 1
chr1 121317442 1
chr1 121318236 1
chr1 121401130 1
chr1 121422750 1
chr1 121545208 1
chr1 121641188 1
chr1 121733781 1
chr1 122890860 1
chr1 123224576 1
chr1 123327982 1
chr1 123448966 1
chr1 123464303 1
chr1 123983414 1
chr1 124668956 1
chr1 124669841 1
chr1 125753902 1
chr1 126868650 1
chr1 127286826 1
chr1 127331962 1
chr1 127457724 1
chr1 128566450 1
chr1 128670254 1
chr1 129574220 1
chr1 129671072 1
chr1 129765478 1
chr1 130000256 1
chr1 130141194 1
chr1 130224284 1
chr1 130237068 1
chr1 130250458 1
chr1 130256070 1
chr1 130313599 1
chr1 130488933 1
chr1 130670065 1
chr1 131333200 1
chr1 131934566 1
chr1 132388014 1
chr1 132497270 1
chr1 132612264 1
chr1 132613610 1
chr1 132950437 1
chr1 132993894 1
chr1 133019794 1
chr1 133034708 1
chr1 133049891 1
chr1 133141792 1
chr1 133205146 1
chr1 133423447 1
chr1 133424688 1
chr1 133577354 1
chr1 133694094 1
chr1 133724296 1
chr1 133787454 1
chr1 133807736 1
chr1 133816285 1
chr1 133833640 1
chr1 133839268 1
chr1 133840373 1
chr1 133844882 1
chr1 133859810 1
chr1 133904402 1
chr1 133925154 1
chr1 134087407 1
chr1 134160623 1
chr1 134161032 1
chr1 134161990 1
chr1 134162826 1
chr1 134212828 1
chr1 134288252 1
chr1 134314243 1
chr1 134374090 1
chr1 134406368 1
chr1 134777030 1
chr1 134875543 1
chr1 134877232 1
chr1 134909847 1
chr1 134921651 1
chr1 134942942 1
chr1 135028124 1
chr1 135030985 1
chr1 135060753 1
chr1 135260647 1
chr1 135276373 1
chr1 135320717 1
chr1 135389826 1
chr1 135491908 1
chr1 135494706 1
chr1 135495756 1
chr1 135497474 1
chr1 135498183 1
chr1 135506429 1
chr1 135511554 1
chr1 135515450 1
chr1 135547617 1
chr1 135556978 1
chr1 135557774 1
chr1 135560718 1
chr1 135566778 1
chr1 135567391 1
chr1 135591852 1
chr1 135960303 1
chr1 135974046 1
chr1 135974774 1
chr1 135975648 1
chr1 135990174 1
chr1 136195648 1
chr1 136210244 1
chr1 136240848 1
chr1 136258254 1
chr1 136300910 1
chr1 136302547 1
chr1 136303703 1
chr1 136304703 1
chr1 136305530 1
chr1 136306440 1
chr1 136307499 1
chr1 136308433 1
chr1 136309477 1
chr1 136310801 1
chr1 136312143 1
chr1 136320611 1
chr1 136330487 1
chr1 136352256 1
chr1 136388723 1
chr1 136391478 1
chr1 136430914 1
chr1 136432126 1
chr1 136432774 1
chr1 136453370 1
chr1 136457516 1
chr1 136511277 1
chr1 136516336 1
chr1 136518830 1
chr1 136519503 1
chr1 136522807 1
chr1 136527653 1
chr1 136534717 1
chr1 136535573 1
chr1 136537331 1
chr1 136537942 1
chr1 136538716 1
chr1 136543501 1
chr1 136544871 1
chr1 136605950 1
chr1 136649058 1
chr1 136852311 1
chr1 136860368 1
chr1 137001673 1
chr1 137043468 1
chr1 137043978 1
chr1 137154951 1
chr1 137180398 1
chr1 137210096 1
chr1 137271515 1
chr1 137326874 1
chr1 137584680 1
chr1 137625954 1
chr1 137662956 1
chr1 137664382 1
chr1 137665546 1
chr1 137667696 1
chr1 137715304 1
chr1 137914819 1
chr1 138027700 1
chr1 138028132 1
chr1 138073999 1
chr1 138075360 1
chr1 138130302 1
chr1 138157062 1
chr1 138242392 1
chr1 138312041 1
chr1 138363110 1
chr1 138521868 1
chr1 138627904 1
chr1 139241746 1
chr1 139246814 1
chr1 140208447 1
chr1 140516128 1
chr1 140685888 1
chr1 140753166 1
chr1 140860472 1
chr1 141019170 1
chr1 141041332 1
chr1 141318952 1
chr1 141351624 1
chr1 141375702 1
chr1 141613370 1
chr1 141804238 1
chr1 142545464 1
chr1 142820754 1
chr1 143086810 1
chr1 145359193 1
chr1 145549942 1
chr1 145586762 1
chr1 145624049 1
chr1 145624638 1
chr1 145709579 1
chr1 145851181 1
chr1 146168296 1
chr1 147323122 1
chr1 147851920 1
chr1 149518611 1
chr1 150226175 1
chr1 150369144 1
chr1 152080068 1
chr1 152240070 1
chr1 152240810 1
chr1 152302643 1
chr1 152840462 1
chr1 153191820 1
chr1 153275252 1
chr1 153276004 1
chr1 153347542 1
chr1 153418758 1
chr1 153602768 1
chr1 153647726 1
chr1 153937198 1
chr1 154233622 1
chr1 154247300 1
chr1 154472206 1
chr1 154613312 1
chr1 154613990 1
chr1 154673455 1
chr1 154678542 1
chr1 154679418 1
chr1 154681185 1
chr1 154749654 1
chr1 154751017 1
chr1 154857092 1
chr1 154941062 1
chr1 155179738 1
chr1 155272404 1
chr1 155287634 1
chr1 155296321 1
chr1 155297921 1
chr1 155298444 1
chr1 155299038 1
chr1 155299899 1
chr1 155300542 1
chr1 155301462 1
chr1 155303450 1
chr1 155304822 1
chr1 155306895 1
chr1 155309915 1
chr1 155318275 1
chr1 155321502 1
chr1 155323564 1
chr1 155325689 1
chr1 155326958 1
chr1 155328376 1
chr1 155329222 1
chr1 155330398 1
chr1 155331545 1
chr1 155332138 1
chr1 155334123 1
chr1 155747346 1
chr1 156930492 1
chr1 156946106 1
chr1 157006020 1
chr1 157057244 1
chr1 157091604 1
chr1 157264292 1
chr1 157405520 1
chr1 157589870 1
chr1 157659932 1
chr1 157820060 1
chr1 157882806 1
chr1 157883498 1
chr1 157888132 1
chr1 158233569 1
chr1 158404280 1
chr1 158489205 1
chr1 158572078 1
chr1 158604330 1
chr1 158648930 1
chr1 158869645 1
chr1 159342372 1
chr1 160262193 1
chr1 160578805 1
chr1 160810104 1
chr1 160952446 1
chr1 161162542 1
chr1 162076332 1
chr1 162125741 1
chr1 162142712 1
chr1 162351932 1
chr1 162722884 1
chr1 162836711 1
chr1 162968029 1
chr1 163000580 1
chr1 163061416 1
chr1 163100844 1
chr1 163163258 1
chr1 163178556 1
chr1 163180940 1
chr1 163806632 1
chr1 163899550 1
chr1 163994004 1
chr1 164268986 1
chr1 164419956 1
chr1 164478501 1
chr1 164500834 1
chr1 164607220 1
chr1 164670361 1
chr1 164750255 1
chr1 165714290 1
chr1 165860267 1
chr1 165924749 1
chr1 166179403 1
chr1 166388280 1
chr1 166672922 1
chr1 167124521 1
chr1 167166818 1
chr1 167212136 1
chr1 167335184 1
chr1 167390426 1
chr1 167391530 1
chr1 167457404 1
chr1 167564622 1
chr1 167572694 1
chr1 167573163 1
chr1 167694012 1
chr1 167793922 1
chr1 167932299 1
chr1 167933367 1
chr1 168168770 1
chr1 168309820 1
chr1 168339762 1
chr1 168354858 1
chr1 168842799 1
chr1 168931150 1
chr1 169156660 1
chr1 169161618 1
chr1 169170667 1
chr1 169203832 1
chr1 169213899 1
chr1 169214802 1
chr1 169238332 1
chr1 169270578 1
chr1 169280442 1
chr1 169324401 1
chr1 170580060 1
chr1 171105070 1
chr1 172104854 1
chr1 172105419 1
chr1 172145333 1
chr1 172185684 1
chr1 172519871 1
chr1 172797710 1
chr1 172815339 1
chr1 172996038 1
chr1 173056790 1
chr1 173126253 1
chr1 173163792 1
chr1 173177117 1
chr1 173200426 1
chr1 173207256 1
chr1 173217843 1
chr1 173224673 1
chr1 173250352 1
chr1 173259696 1
chr1 173275929 1
chr1 173289852 1
chr1 173290576 1
chr1 173291828 1
chr1 173341740 1
chr1 173346078 1
chr1 173349510 1
chr1 173367862 1
chr1 173432330 1
chr1 173433391 1
chr1 173433884 1
chr1 173931914 1
chr1 173957250 1
chr1 174012880 1
chr1 174057000 1
chr1 174078658 1
chr1 174117119 1
chr1 174128929 1
chr1 174130461 1
chr1 174136758 1
chr1 174242604 1
chr1 174306846 1
chr1 174427226 1
chr1 174430822 1
chr1 174432820 1
chr1 174438014 1
chr1 174562966 1
chr1 174814912 1
chr1 176184336 1
chr1 176432071 1
chr1 176433467 1
chr1 177555424 1
chr1 177622530 1
chr1 177811064 1
chr1 177831606 1
chr1 178212614 1
chr1 178484529 1
chr1 178743995 1
chr1 178829651 1
chr1 179149370 1
chr1 179188439 1
chr1 179371882 1
chr1 179372726 1
chr1 179726393 1
chr1 179858871 1
chr1 179865715 1
chr1 179913908 1
chr1 180118150 1
chr1 180206446 1
chr1 180249037 1
chr1 180250662 1
chr1 180251541 1
chr1 180260300 1
chr1 180263186 1
chr1 180267363 1
chr1 180269195 1
chr1 180299276 1
chr1 180336340 1
chr1 180459038 1
chr1 181447906 1
chr1 181476264 1
chr1 181476744 1
chr1 181516007 1
chr1 181533391 1
chr1 181598456 1
chr1 181673146 1
chr1 181721685 1
chr1 181733382 1
chr1 181890203 1
chr1 182125965 1
chr1 182173816 1
chr1 182186196 1
chr1 182262231 1
chr1 182499265 1
chr1 182522404 1
chr1 182523700 1
chr1 182571402 1
chr1 182627064 1
chr1 182656404 1
chr1 182708159 1
chr1 182729189 1
chr1 182730712 1
chr1 182731922 1
chr1 182737334 1
chr1 182742270 1
chr1 182742796 1
chr1 182743898 1
chr1 182780728 1
chr1 182781439 1
chr1 182818568 1
chr1 182824864 1
chr1 182834646 1
chr1 182836638 1
chr1 182855408 1
chr1 182864290 1
chr1 182865554 1
chr1 182867012 1
chr1 182947452 1
chr1 183015696 1
chr1 183016152 1
chr1 183020425 1
chr1 183021240 1
chr1 183022266 1
chr1 183074204 1
chr1 183081304 1
chr1 183109698 1
chr1 183141739 1
chr1 183282763 1
chr1 183772420 1
chr1 183820906 1
chr1 183825340 1
chr1 183842310 1
chr1 183862202 1
chr1 183914666 1
chr1 183937518 1
chr1 183949014 1
chr1 183950098 1
chr1 184055118 1
chr1 184212610 1
chr1 184271360 1
chr1 184339342 1
chr1 184447623 1
chr1 184838550 1
chr1 185857578 1
chr1 185978862 1
chr1 186634997 1
chr1 186669560 1
chr1 186706758 1
chr1 186979689 1
chr1 187028191 1
chr1 187143564 1
chr1 187153014 1
chr1 187186636 1
chr1 187187211 1
chr1 187934224 1
chr1 187941042 1
chr1 188421915 1
chr1 188534120 1
chr1 188573224 1
chr1 188791656 1
chr1 188886885 1
chr1 189039550 1
chr1 189179422 1
chr1 189217231 1
chr1 190166118 1
chr1 190831395 1
chr1 191511852 1
chr1 191551546 1
chr1 191552176 1
chr1 191746143 1
chr1 192726844 1
chr1 192752768 1
chr1 192802692 1
chr1 192849706 1
chr1 192886928 1
chr1 192922372 1
chr1 193005996 1
chr1 193007156 1
chr1 193008478 1
chr1 193048608 1
chr1 193141821 1
chr1 193150020 1
chr1 193169174 1
chr1 193220476 1
chr1 193221528 1
chr1 193354778 1
chr1 193356548 1
chr1 193358032 1
chr1 193379530 1
chr1 193392838 1
chr1 193399310 1
chr1 193448548 1
chr1 193542130 1
chr1 193645605 1
chr1 193658888 1
chr1 193660679 1
chr1 193730216 1
chr1 193731042 1
chr1 193916326 1
chr1 193960992 1
chr1 193961934 1
chr1 194014788 1
chr1 194401764 1
chr1 194571733 1
chr1 194572556 1
chr1 194681520 1
chr1 194861744 1
chr1 194897014 1
chr1 194956181 1
chr1 194979528 1
chr1 194999976 1
chr1 196802706 1
chr1 196957420 1
chr1 197067938 1
chr10 3134632 1
chr10 4423962 1
chr10 4522910 1
chr10 4540749 1
chr10 4541443 1
chr10 5256296 1
chr10 5434600 1
chr10 5914277 1
chr10 5949026 1
chr10 5952340 1
chr10 5953456 1
chr10 5959010 1
chr10 5984097 1
chr10 5990030 1
chr10 5999554 1
chr10 6012450 1
chr10 6013462 1
chr10 6032926 1
chr10 6061715 1
chr10 6079710 1
chr10 6092284 1
chr10 6102846 1
chr10 6239068 1
chr10 6345669 1
chr10 6372922 1
chr10 6725217 1
chr10 6979838 1
chr10 7309880 1
chr10 7356158 1
chr10 7382930 1
chr10 7387462 1
chr10 7401141 1
chr10 7446105 1
chr10 7490494 1
chr10 7500516 1
chr10 7512685 1
chr10 7622533 1
chr10 7675918 1
chr10 8238479 1
chr10 8605784 1
chr10 9574674 1
chr10 9620895 1
chr10 9746874 1
chr10 10277886 1
chr10 10292930 1
chr10 10304591 1
chr10 10387195 1
chr10 10675794 1
chr10 10695390 1
chr10 10869440 1
chr10 11001166 1
chr10 11063420 1
chr10 11356050 1
chr10 12106116 1
chr10 12589042 1
chr10 12683952 1
chr10 12723439 1
chr10 12728456 1
chr10 12810825 1
chr10 12912802 1
chr10 13043897 1
chr10 13272763 1
chr10 13588694 1
chr10 13613490 1
chr10 13614836 1
chr10 13684640 1
chr10 13686360 1
chr10 13687047 1
chr10 14425185 1
chr10 14642969 1
chr10 14784100 1
chr10 15345766 1
chr10 15346452 1
chr10 15355220 1
chr10 16412224 1
chr10 16497638 1
chr10 16540564 1
chr10 17443650 1
chr10 17667444 1
chr10 17742638 1
chr10 17775587 1
chr10 17954642 1
chr10 18038700 1
chr10 18564983 1
chr10 18735020 1
chr10 18926885 1
chr10 19311948 1
chr10 19570919 1
chr10 19627316 1
chr10 19654221 1
chr10 19705192 1
chr10 19868875 1
chr10 20032501 1
chr10 20037550 1
chr10 20065646 1
chr10 20067616 1
chr10 20071075 1
chr10 20077157 1
chr10 20672584 1
chr10 20820695 1
chr10 20869859 1
chr10 20879190 1
chr10 20879686 1
chr10 20880526 1
chr10 20881037 1
chr10 21016038 1
chr10 21714464 1
chr10 21717089 1
chr10 21720562 1
chr10 21778283 1
chr10 21868530 1
chr10 21869840 1
chr10 22450664 1
chr10 22451602 1
chr10 23195580 1
chr10 23351691 1
chr10 23498214 1
chr10 23501833 1
chr10 23504905 1
chr10 24316559 1
chr10 24431747 1
chr10 24599126 1
chr10 25016908 1
chr10 25079840 1
chr10 25102779 1
chr10 25139036 1
chr10 25178631 1
chr10 25662496 1
chr10 26095151 1
chr10 26974808 1
chr10 27539085 1
chr10 27540453 1
chr10 27542312 1
chr10 27542890 1
chr10 27794726 1
chr10 28246838 1
chr10 29033143 1
chr10 29081702 1
chr10 29339706 1
chr10 29920130 1
chr10 29936388 1
chr10 30338126 1
chr10 30522842 1
chr10 30775080 1
chr10 31033360 1
chr10 31165533 1
chr10 31329044 1
chr10 31392654 1
chr10 32219320 1
chr10 32543044 1
chr10 32609886 1
chr10 32692078 1
chr10 33228860 1
chr10 33344236 1
chr10 33541558 1
chr10 33670832 1
chr10 33739266 1
chr10 33847418 1
chr10 33926908 1
chr10 34002198 1
chr10 34138194 1
chr10 34154796 1
chr10 34640445 1
chr10 35241378 1
chr10 35397565 1
chr10 36694483 1
chr10 36856537 1
chr10 37427946 1
